"Name","AltName","OrigName","County1","County2","County3","State","Established","Continuous","Discontinued","StampIndex","ID","OrigCounty","GNIS.Name","GNIS.County","GNIS.State","GNIS.FEATURE_ID","GNIS.Feature.Class","GNIS.OrigName","GNIS.OrigCounty","GNIS.Latitude","GNIS.Longitude","GNIS.ELEV_IN_M","GNIS.ELEV_IN_FT","GNIS.Match","GNIS.Dist"
"HARRISON",NA,"HARRISON","HARRISON",NA,NA,"MO","1872",TRUE,"1873","8",25290,"Harrison","HARRISON","HARRISON","MO","758495","Civil","Harrison County","Harrison","40.3546686","-93.9920637","314","1030",TRUE,NA
"HAYFIELD",NA,"HAYFIELD","CRAWFORD",NA,NA,"PA","1850",TRUE,"1904","4",25691,"Crawford","HAYFIELD","CRAWFORD","PA","1216307","Civil","Township of Hayfield","Crawford","41.7136389","-80.2076042","379","1243",TRUE,NA
"HEATHS CREEK",NA,"HEATHS CREEK","PETTIS",NA,NA,"MO","1857",FALSE,"1881","6",25874,"Pettis","HEATHS CREEK","PETTIS","MO","767166","Civil","Township of Heaths Creek","Pettis","38.8651079","-93.1095069","259","850",TRUE,NA
"HEBER",NA,"HEBER","CLEBURNE",NA,NA,"AR","1881",FALSE,"1910","1",25886,"Cleburne","HEBER","CLEBURNE","AR","66921","Civil","Township of Heber","Cleburne","35.4834581","-92.0171702","263","863",TRUE,NA
"HEMPSTEAD",NA,"HEMPSTEAD","HEMPSTEAD",NA,NA,"AR","1879",TRUE,"1880","8",26052,"Hempstead","HEMPSTEAD","HEMPSTEAD","AR","66858","Civil","Hempstead County","Hempstead","33.7353046","-93.6684432","107","351",TRUE,NA
"HENDERSON",NA,"HENDERSON","HOT SPRING",NA,NA,"AR","1859",TRUE,"1866","7",26069,"Hot Spring","HENDERSON","HOT SPRING","AR","66662","Civil","Township of Henderson","Hot Spring","34.3717029","-93.3327118","195","640",TRUE,NA
"HEPBURN",NA,"HEPBURN","LYCOMING",NA,NA,"PA","1849",FALSE,"1907","5",26163,"Lycoming","HEPBURN","LYCOMING","PA","1216751","Civil","Township of Hepburn","Lycoming","41.3263272","-77.0408981","252","827",TRUE,NA
"HICKORY GROVE",NA,"HICKORY GROVE","WARREN",NA,NA,"MO","1823",TRUE,"1854","4",26366,"Warren/St. Charles","HICKORY GROVE","WARREN","MO","767501","Civil","Township of Hickory Grove","Warren","38.7829769","-91.0182819","246","807",TRUE,NA
"HILLSBORO",NA,"HILLSBORO","HILLSBOROUGH",NA,NA,"FL","1894",TRUE,"1914","4",26677,"Hillsboro","HILLSBORO","HILLSBOROUGH","FL","295757","Civil","Hillsboro County","Hillsborough","27.9062278","-82.3469162","9","30",TRUE,NA
"HOGAN",NA,"HOGAN","POPE",NA,NA,"AR","1894",TRUE,"1895","8",26938,"Pope","HOGAN","POPE","AR","70142","Civil","Township of Hogan (historical)","Pope","35.533414","-93.0487841","209","686",TRUE,NA
"HOLMES",NA,"HOLMES","HOLMES",NA,NA,"FL","1884",TRUE,"1907","4",27136,"Holmes","HOLMES","HOLMES","FL","295735","Civil","Holmes County","Holmes","30.8678906","-85.8141024","26","85",TRUE,NA
"HOWE",NA,"HOWE","FOREST",NA,NA,"PA","1852",TRUE,"1867","5",27688,"Forest","HOWE","FOREST","PA","1216455","Civil","Township of Howe","Forest","41.5765379","-79.0813672","546","1791",TRUE,NA
"HUGHES",NA,"HUGHES","NODAWAY",NA,NA,"MO","1872",TRUE,"1901","5",27857,"Nodaway","HUGHES","NODAWAY","MO","767088","Civil","Township of Hughes","Nodaway","40.198422","-94.9986986","298","978",TRUE,NA
"HUNTINGTON",NA,"HUNTINGTON","LUZERNE",NA,NA,"PA","1819",TRUE,"1828","8",28025,"Luzerne","HUNTINGTON","LUZERNE","PA","1216719","Civil","Township of Huntington","Luzerne","41.1828019","-76.2444694","287","942",TRUE,NA
"HURRICANE",NA,"HURRICANE","CARROLL",NA,NA,"MO","1869",TRUE,"1873","7",28094,"Carroll","HURRICANE","CARROLL","MO","766413","Civil","Township of Hurricane","Carroll","39.5720183","-93.3459924","223","732",TRUE,NA
"JACKSON",NA,"JACKSON","NEVADA",NA,NA,"AR","1896",TRUE,"1906","6",28924,"Nevada","JACKSON","NEVADA","AR","68903","Civil","Township of Jackson","Nevada","33.5942209","-93.16129","101","331",TRUE,NA
"JACKSON",NA,"JACKSON","RANDOLPH",NA,NA,"AR","1829",FALSE,"1884","6",28925,"Randolph","JACKSON","RANDOLPH","AR","69026","Civil","Township of Jackson","Randolph","36.4071721","-91.0654564","146","479",TRUE,NA
"JACKSON","COURT HOUSE","JACKSON (COURT HOUSE)","JACKSON",NA,NA,"AL","1820",TRUE,"1822","8",28937,"Jackson","JACKSON","JACKSON","AL","161561","Civil","Jackson County","Jackson","34.779416","-85.9993005","201","659",TRUE,NA
"JAMES BAYOU",NA,"JAMES BAYOU","MISSISSIPPI",NA,NA,"MO","1854",FALSE,"1894","4",29057,"Mississippi","JAMES BAYOU","MISSISSIPPI","MO","767023","Civil","Township of James Bayou","Mississippi","36.6403359","-89.2756084","90","295",TRUE,NA
"JONES",NA,"JONES","JONES",NA,NA,"MS","1827",TRUE,"1827","9",29568,"Jones","JONES","JONES","MS","695757","Civil","Jones County","Jones","31.6225588","-89.1687933","61","200",TRUE,NA
"KAOLIN",NA,"KAOLIN","IRON",NA,NA,"MO","1860",FALSE,"1898","4",29871,"Iron","KAOLIN","IRON","MO","766796","Civil","Township of Kaolin","Iron","37.6649092","-90.8922508","341","1119",TRUE,NA
"KEATING",NA,"KEATING (1)","MCKEAN",NA,NA,"PA","1826",TRUE,"1838","7",29950,"McKean","KEATING","MCKEAN","PA","1216787","Civil","Township of Keating","McKean","41.8250109","-78.4889266","646","2119",TRUE,NA
"KEATING",NA,"KEATING (2)","MCKEAN",NA,NA,"PA","1870",TRUE,"1873","4",29951,"McKean","KEATING","MCKEAN","PA","1216787","Civil","Township of Keating","McKean","41.8250109","-78.4889266","646","2119",TRUE,NA
"KERSHAW",NA,"KERSHAW","KERSHAW",NA,NA,"SC","1888",TRUE,NA,"0",30287,"Kershaw/Lancaster","KERSHAW","KERSHAW","SC","1248007","Civil","Kershaw County","Kershaw","34.3387989","-80.5902184","83","272",TRUE,NA
"KILBUCK",NA,"KILBUCK","ALLEGHENY",NA,NA,"PA","1877",TRUE,"1880","3",30388,"Allegheny","KILBUCK","ALLEGHENY","PA","1215812","Civil","Township of Kilbuck","Allegheny","40.5203501","-80.0983088","310","1017",TRUE,NA
"KILKENNY",NA,"KILKENNY","COOS",NA,NA,"NH","1833",TRUE,"1850","8",30404,"Coos","KILKENNY","COOS","NH","873637","Civil","Township of Kilkenny","Coos","44.4945756","-71.3965655","790","2592",TRUE,NA
"KINGS RIVER",NA,"KINGS RIVER","CARROLL",NA,NA,"AR","1833",TRUE,"1867","7",30535,"Carroll","KINGS RIVER","CARROLL","AR","66900","Civil","Township of Kings River","Carroll","36.4282171","-93.6505357","350","1148",TRUE,NA
"LA GRUE",NA,"LA GRUE","ARKANSAS",NA,NA,"AR","1872",TRUE,"1875","7",31027,"Arkansas","LA GRUE","ARKANSAS","AR","63664","Civil","Township of La Grue","Arkansas","34.2823487","-91.3434629","57","187",TRUE,NA
"LACK",NA,"LACK","JUNIATA",NA,NA,"PA","1883",TRUE,"1906","4",31073,"Juniata","LACK","JUNIATA","PA","1216583","Civil","Township of Lack","Juniata","40.3620702","-77.6778422","255","837",TRUE,NA
"LATHROP",NA,"LATHROP","SUSQUEHANNA",NA,NA,"PA","1848",TRUE,"1905","5",31764,"Susquehanna","LATHROP","SUSQUEHANNA","PA","1217090","Civil","Township of Lathrop","Susquehanna","41.6823311","-75.8095761","388","1273",TRUE,NA
"LAUSANNE",NA,"LAUSANNE","CARBON",NA,NA,"PA","1806",TRUE,"1902","3",31860,"Carbon","LAUSANNE","CARBON","PA","1216111","Civil","Township of Lausanne","Carbon","40.9681954","-75.8210932","392","1286",TRUE,NA
"LEARD",NA,"LEARD","CLARK",NA,NA,"AR","1883",TRUE,"1912","4",32039,"Clark","LEARD","CLARK","AR","65024","Civil","Township of Leard (historical)","Clark","34.1584326","-93.3710125","192","630",TRUE,NA
"LETTERKENNY",NA,"LETTERKENNY","FRANKLIN",NA,NA,"PA","1890",TRUE,"1901","5",32478,"Franklin","LETTERKENNY","FRANKLIN","PA","1216464","Civil","Township of Letterkenny","Franklin","40.0422254","-77.7240481","240","787",TRUE,NA
"LEVERNEY",NA,"LEVERNEY","MONTGOMERY",NA,NA,"AR","1886",TRUE,"1888","8",32500,"Montgomery","LEVERNEY","MONTGOMERY","AR","68887","Civil","Township of Leverney (historical)","Montgomery","34.7000944","-93.4515793","212","696",TRUE,NA
"LIBERTY",NA,"LIBERTY","CARROLL",NA,NA,"AR","1833",TRUE,"1834","9",32610,"Carroll","LIBERTY","CARROLL","AR","66901","Civil","Township of Liberty","Carroll","36.2617278","-93.4468801","388","1273",TRUE,NA
"LIBERTY",NA,"LIBERTY","POPE",NA,NA,"AR","1840",TRUE,"1842","9",32613,"Pope","LIBERTY","POPE","AR","69709","Civil","Township of Liberty","Pope","35.503967","-93.053656","321","1053",TRUE,NA
"LIVINGSTON",NA,"LIVINGSTON","LIVINGSTON",NA,NA,"MO","1857",TRUE,"1861","8",33261,"Livingston","LIVINGSTON","LIVINGSTON","MO","758513","Civil","Livingston County","Livingston","39.7821029","-93.5482793","229","751",TRUE,NA
"LOUTRE",NA,"LOUTRE","AUDRAIN",NA,NA,"MO","1858",TRUE,"1870","5",33979,"Audrain","LOUTRE","AUDRAIN","MO","766243","Civil","Township of Loutre","Audrain","39.1044328","-91.7168808","249","817",TRUE,NA
"LOWER CHANCEFORD",NA,"LOWER CHANCEFORD","YORK",NA,NA,"PA","1815",TRUE,"1866","4",34065,"York","LOWER CHANCEFORD","YORK","PA","1217294","Civil","Township of Lower Chanceford","York","39.8183595","-76.387588","203","666",TRUE,NA
"LOWNDES",NA,"LOWNDES (CH)","LOWNDES",NA,NA,"AL","1830",FALSE,"1832","7",34106,"Lowndes","LOWNDES","LOWNDES","AL","161568","Civil","Lowndes County","Lowndes","32.15475","-86.6501077","55","180",TRUE,NA
"LUCAS",NA,"LUCAS","CRITTENDEN",NA,NA,"AR","1838",TRUE,"1839","9",34164,"Crittenden","LUCAS","CRITTENDEN","AR","68750","Civil","Township of Lucas","Crittenden","34.9192552","-90.3380334","62","203",TRUE,NA
"LYCOMING",NA,"LYCOMING (1)","LYCOMING",NA,NA,"PA","1827",TRUE,"1828","9",34388,"Lycoming","LYCOMING","LYCOMING","PA","1213677","Civil","Lycoming County","Lycoming","41.3433819","-77.0645062","328","1076",TRUE,NA
"LYCOMING",NA,"LYCOMING (2)","LYCOMING",NA,NA,"PA","1886",TRUE,"1905","4",34389,"Lycoming","LYCOMING","LYCOMING","PA","1213677","Civil","Lycoming County","Lycoming","41.3433819","-77.0645062","328","1076",TRUE,NA
"MAGNESS",NA,"MAGNESS","LONOKE",NA,NA,"AR","1884",TRUE,"1884","9",34750,"Lonoke","MAGNESS","LONOKE","AR","68827","Civil","Township of Magness","Lonoke","35.0407462","-92.0677741","124","407",TRUE,NA
"MANCHESTER",NA,"MANCHESTER","CLARK",NA,NA,"AR","1880",FALSE,"1903","5",34971,"Clark","MANCHESTER","CLARK","AR","65026","Civil","Township of Manchester (historical)","Clark","34.0681529","-92.9376697","77","253",TRUE,NA
"MARION",NA,"MARION","MARION",NA,NA,"AL","1821",TRUE,"1824","8",35373,"Marion","MARION","MARION","AL","161573","Civil","Marion County","Marion","34.1365497","-87.8871384","156","512",TRUE,NA
"MASONA",NA,"MASONA","CHICOT",NA,NA,"AR","1858",FALSE,"1885","6",35724,"Chicot","MASONA","CHICOT","AR","70004","Civil","Township of Masona (historical)","Chicot","33.2167862","-91.3792831","36","118",TRUE,NA
"MAYFIELD",NA,"MAYFIELD (1)","SOMERSET",NA,NA,"ME","1836",TRUE,"1844","9",35957,"Somerset","MAYFIELD","SOMERSET","ME","579054","Civil","Township of Mayfield","Somerset","45.1333877","-69.6994985","387","1270",TRUE,NA
"MAYFIELD",NA,"MAYFIELD (2)","SOMERSET",NA,NA,"ME","1886",TRUE,"1931","3",35958,"Somerset/Piscata","MAYFIELD","SOMERSET","ME","579054","Civil","Township of Mayfield","Somerset","45.1333877","-69.6994985","387","1270",TRUE,NA
"MEDICINE",NA,"MEDICINE","LIVINGSTON",NA,NA,"MO","1892",TRUE,"1895","6",36642,"Livingston","MEDICINE","LIVINGSTON","MO","766933","Civil","Township of Medicine","Livingston","39.9231989","-93.4079831","233","764",TRUE,NA
"MEIGS",NA,"MEIGS","MEIGS",NA,NA,"TN","1887",TRUE,"1904","5",36693,"Meigs","MEIGS","MEIGS","TN","1639775","Civil","Meigs County","Meigs","35.5128264","-84.8133872","256","840",TRUE,NA
"MELTON",NA,"MELTON","JEFFERSON",NA,NA,"AR","1868",FALSE,"1877","7",36750,"Jefferson","MELTON","JEFFERSON","AR","66737","Civil","Township of Melton","Jefferson","34.1217785","-91.9046347","58","190",TRUE,NA
"MENALLEN",NA,"MENALLEN","ADAMS",NA,NA,"PA","1831",TRUE,"1904","3",36784,"Adams","MENALLEN","ADAMS","PA","1215789","Civil","Township of Menallen","Adams","39.9785923","-77.304066","314","1030",TRUE,NA
"MENALLEN",NA,"MENALLEN","ADAMS",NA,NA,"PA","1831",TRUE,"1904","3",36785,"Adams","MENALLEN","ADAMS","PA","1215789","Civil","Township of Menallen","Adams","39.9785923","-77.304066","314","1030",TRUE,NA
"MERAMEC",NA,"MERAMEC","PHELPS",NA,NA,"MO","1873",FALSE,"1888","6",36830,"Phelps","MERAMEC","PHELPS","MO","767181","Civil","Township of Meramec","Phelps","37.8756937","-91.5814528","307","1007",TRUE,NA
"MIDDLE FORK",NA,"MIDDLE FORK","MACON",NA,NA,"MO","1839",TRUE,"1858","6",37084,"Macon","MIDDLE FORK","MACON","MO","766972","Civil","Township of Middle Fork","Macon","39.6493651","-92.3543186","228","748",TRUE,NA
"MILL CREEK",NA,"MILL CREEK","LYCOMING",NA,NA,"PA","1830",TRUE,"1830","9",37349,"Lycoming","MILL CREEK","LYCOMING","PA","1216761","Civil","Township of Mill Creek","Lycoming","41.3076148","-76.7898998","315","1033",TRUE,NA
"MILLSFIELD",NA,"MILLSFIELD","COOS",NA,NA,"NH","1884",TRUE,"1904","6",37527,"Coos","MILLSFIELD","COOS","NH","873667","Civil","Township of Millsfield","Coos","44.7652107","-71.2702226","613","2011",TRUE,NA
"MISSOURI",NA,"MISSOURI","CLARK",NA,NA,"AR","1846",TRUE,"1847","9",37829,"Clark","MISSOURI","CLARK","AR","66431","Civil","Township of Missouri (historical)","Clark","33.8917707","-93.1335028","80","262",TRUE,NA
"MONAGHAN",NA,"MONAGHAN","YORK",NA,NA,"PA","1888",TRUE,"1910","3",38013,"York","MONAGHAN","YORK","PA","1217298","Civil","Township of Monaghan","York","40.1372283","-76.9573034","235","771",TRUE,NA
"MONITEAU",NA,"MONITEAU","MONITEAU",NA,NA,"MO","1830",FALSE,"1884","5",38043,"Moniteau","MONITEAU","MONITEAU","MO","758522","Civil","Moniteau County","Moniteau","38.6327516","-92.5830547","266","873",TRUE,NA
"MONROE",NA,"MONROE","MONROE",NA,NA,"MS","1823",TRUE,"1826","7",38078,"Monroe","MONROE","MONROE","MS","695771","Civil","Monroe County","Monroe","33.8922415","-88.4804669","71","233",TRUE,NA
"MONROE",NA,"MONROE","BEDFORD",NA,NA,"PA","1850",TRUE,"1852","9",38083,"Bedford","MONROE","BEDFORD","PA","1215903","Civil","Township of Monroe","Bedford","39.8787454","-78.3815464","433","1421",TRUE,NA
"MOONEY",NA,"MOONEY","PHILLIPS",NA,NA,"AR","1850",TRUE,"1851","9",38307,"Phillips","MOONEY","PHILLIPS","AR","78865","Civil","Township of Mooney","Phillips","34.1921398","-90.9708289","47","154",TRUE,NA
"MOUNTAIN",NA,"MOUNTAIN","VAN BUREN",NA,NA,"AR","1901",TRUE,"1904","6",39090,"Van Buren","MOUNTAIN","VAN BUREN","AR","69774","Civil","Township of Mountain","Van Buren","35.6484412","-92.6088964","353","1158",TRUE,NA
"MULBERRY",NA,"MULBERRY","FRANKLIN",NA,NA,"AR","1846",TRUE,"1846","9",39270,"Franklin","MULBERRY","FRANKLIN","AR","66560","Civil","Township of Mulberry","Franklin","35.542619","-93.981497","156","512",TRUE,NA
"MUNCY CREEK",NA,"MUNCY CREEK","LYCOMING",NA,NA,"PA","1832",TRUE,"1834","9",39327,"Lycoming","MUNCY CREEK","LYCOMING","PA","1216764","Civil","Township of Muncy Creek","Lycoming","41.1933094","-76.7621583","206","676",TRUE,NA
"MYATT",NA,"MYATT","FULTON",NA,NA,"AR","1879",FALSE,"1894","6",39443,"Fulton","MYATT","FULTON","AR","66579","Civil","Township of Myatt","Fulton","36.3836344","-91.6193916","214","702",TRUE,NA
"NASSAU",NA,"NASSAU","NASSAU",NA,NA,"FL","1835",FALSE,"1871","6",39679,"Nassau","NASSAU","NASSAU","FL","295730","Civil","Nassau County","Nassau","30.6105781","-81.7714179","6","20",TRUE,NA
"NEVILLE",NA,"NEVILLE","ALLEGHENY",NA,NA,"PA","1871",TRUE,"1872","5",39996,"Allegheny","NEVILLE","ALLEGHENY","PA","1215818","Civil","Township of Neville","Allegheny","40.5063443","-80.1115017","223","732",TRUE,NA
"NEW HOPE",NA,"NEW HOPE","IZARD",NA,NA,"AR","1874",TRUE,"1875","9",40195,"Izard","NEW HOPE","IZARD","AR","66710","Civil","Township of New Hope","Izard","36.2145354","-91.9198748","212","696",TRUE,NA
"NINE MILE PRAIRIE",NA,"NINE MILE PRAIRIE","CALLAWAY",NA,NA,"MO","1832",TRUE,"1834","8",40731,"Callaway","NINE MILE PRAIRIE","CALLAWAY","MO","766382","Civil","Township of Nine Mile Prairie","Callaway","38.8928639","-91.7157566","242","794",TRUE,NA
"NIPPENOSE",NA,"NIPPENOSE","LYCOMING",NA,NA,"PA","1828",TRUE,"1891","4",40749,"Lycoming","NIPPENOSE","LYCOMING","PA","1216765","Civil","Township of Nippenose","Lycoming","41.1852785","-77.221662","229","751",TRUE,NA
"NORWEGIAN",NA,"NORWEGIAN","SCHUYLKILL",NA,NA,"PA","1846",TRUE,"1850","7",41702,"Schuylkill","NORWEGIAN","SCHUYLKILL","PA","1217010","Civil","Township of Norwegian","Schuylkill","40.6973002","-76.2241769","240","787",TRUE,NA
"OAK BLUFF",NA,"OAK BLUFF","CLAY",NA,NA,"AR","1877",TRUE,"1882","7",41869,"Clay","OAK BLUFF","CLAY","AR","63727","Civil","Township of Oak Bluff (historical)","Clay","36.2833958","-90.2626001","82","269",TRUE,NA
"OIL CREEK",NA,"OIL CREEK","CRAWFORD",NA,NA,"PA","1817",TRUE,"1882","3",42388,"Crawford","OIL CREEK","CRAWFORD","PA","1216309","Civil","Township of Oil Creek","Crawford","41.6591236","-79.6779727","451","1480",TRUE,NA
"ONEIDA",NA,"ONEIDA","ONEIDA",NA,NA,"NY","1818",TRUE,"1833","5",42698,"Oneida","ONEIDA","ONEIDA","NY","974131","Civil","Oneida County","Oneida","43.2417469","-75.4358402","137","449",TRUE,NA
"OSAGE",NA,"OSAGE","CRAWFORD",NA,NA,"MO","1836",TRUE,"1886","4",43051,"Crawford","OSAGE","CRAWFORD","MO","766547","Civil","Township of Osage","Crawford","37.7894518","-91.2083187","301","988",TRUE,NA
"PALMYRA",NA,"PALMYRA","PIKE",NA,NA,"PA","1822",TRUE,"1828","7",43638,"Pike","PALMYRA","PIKE","PA","1216963","Civil","Township of Palmyra","Pike","41.3941245","-75.2078313","472","1549",TRUE,NA
"PARKER",NA,"PARKER","NEVADA",NA,NA,"AR","1902",TRUE,"1906","6",43827,"Nevada","PARKER","NEVADA","AR","68906","Civil","Township of Parker","Nevada","33.5637604","-93.4063081","111","364",TRUE,NA
"PEACH BOTTOM",NA,"PEACH BOTTOM","YORK",NA,NA,"PA","1814",TRUE,"1913","3",44234,"York","PEACH BOTTOM","YORK","PA","1217303","Civil","Township of Peach Bottom","York","39.7478568","-76.3310445","133","436",TRUE,NA
"PIKE",NA,"PIKE","CARTER",NA,NA,"MO","1881",TRUE,"1891","5",45055,"Carter","PIKE","CARTER","MO","766430","Civil","Township of Pike","Carter","36.9883289","-91.1585806","207","679",TRUE,NA
"PINELLAS",NA,"PINELLAS","PINELLAS",NA,NA,"FL","1876",TRUE,"1906","4",45331,"Pinellas","PINELLAS","PINELLAS","FL","295745","Civil","Pinellas County","Pinellas","27.9026762","-82.7395539","5","16",TRUE,NA
"PLATTE",NA,"PLATTE","CLAY",NA,NA,"MO","1836",TRUE,"1840","6",45668,"Clay","PLATTE","CLAY","MO","766509","Civil","Township of Platte","Clay","39.3797422","-94.5365968","263","863",TRUE,NA
"POINSETT",NA,"POINSETT","POINSETT",NA,NA,"AR","1902",TRUE,"1903","7",45978,"Poinsett","POINSETT","POINSETT","AR","69174","Civil","Poinsett County","Poinsett","35.5740321","-90.66294","75","246",TRUE,NA
"POND CREEK",NA,"POND CREEK","GREENE",NA,NA,"MO","1848",TRUE,"1859","7",46138,"Greene","POND CREEK","GREENE","MO","766691","Civil","Township of Pond Creek","Greene","37.1479977","-93.5619513","372","1220",TRUE,NA
"PRAIRIE",NA,"PRAIRIE","DREW",NA,NA,"AR","1879",TRUE,"1881","8",46626,"Drew","PRAIRIE","DREW","AR","70295","Civil","Township of Prairie (historical)","Drew","33.6453864","-91.6292932","56","184",TRUE,NA
"PRAIRIEVILLE",NA,"PRAIRIEVILLE","PIKE",NA,NA,"MO","1843",FALSE,"1892","4",46665,"Pike","PRAIRIEVILLE","PIKE","MO","767193","Civil","Township of Prairieville","Pike","39.2691802","-91.0074588","226","741",TRUE,NA
"PULASKI",NA,"PULASKI","PULASKI",NA,NA,"GA","1884",TRUE,"1894","6",47049,"Pulaski","PULASKI","PULASKI","GA","347593","Civil","Pulaski County","Pulaski","32.2322991","-83.4759611","66","217",TRUE,NA
"QUEMAHONING",NA,"QUEMAHONING","SOMERSET",NA,NA,"PA","1880",TRUE,"1905","4",47254,"Somerset","QUEMAHONING","SOMERSET","PA","1217060","Civil","Township of Quemahoning","Somerset","40.1216158","-78.9622397","573","1880",TRUE,NA
"RANDOLPH",NA,"RANDOLPH","CRAWFORD",NA,NA,"PA","1828",FALSE,"1917","3",47531,"Crawford","RANDOLPH","CRAWFORD","PA","1216311","Civil","Township of Randolph","Crawford","41.6292417","-79.9541863","440","1444",TRUE,NA
"RAPHO",NA,"RAPHO","LANCASTER",NA,NA,"PA","1850",FALSE,"1884","7",47571,"Lancaster","RAPHO","LANCASTER","PA","1216642","Civil","Township of Rapho","Lancaster","40.1575313","-76.4579668","169","554",TRUE,NA
"REED",NA,"REED","DAUPHIN",NA,NA,"PA","1883",TRUE,"1892","5",48018,"Dauphin","REED","DAUPHIN","PA","1216365","Civil","Township of Reed","Dauphin","40.4123276","-76.9901059","104","341",TRUE,NA
"RICHLAND",NA,"RICHLAND","DESHA",NA,NA,"AR","1894",TRUE,"1913","4",48503,"Desha","RICHLAND","DESHA","AR","66505","Civil","Township of Richland","Desha","33.7787965","-91.2780867","44","144",TRUE,NA
"RICHLAND",NA,"RICHLAND","CLARION",NA,NA,"PA","1819",TRUE,"1825","7",48510,"Clarion","RICHLAND","CLARION","PA","1216218","Civil","Township of Richland","Clarion","41.1662566","-79.6457467","394","1293",TRUE,NA
"RICHLAND",NA,"RICHLAND","JEFFERSON",NA,NA,"AR","1839",FALSE,"1869","6",48513,"Jefferson","RICHLAND","JEFFERSON","AR","66742","Civil","Township of Richland","Jefferson","34.1433406","-91.7931082","58","190",TRUE,NA
"RICHMOND",NA,"RICHMOND","HOWARD",NA,NA,"MO","1820",TRUE,"1824","7",48529,"Howard","RICHMOND","HOWARD","MO","766780","Civil","Township of Richmond","Howard","39.1402766","-92.6842232","198","650",TRUE,NA
"RICHMOND",NA,"RICHMOND","RICHMOND",NA,NA,"GA","1886",TRUE,"1895","5",48537,"Richmond","RICHMOND","RICHMOND","GA","358024","Civil","Richmond County","Richmond","33.3596322","-82.0735478","87","285",TRUE,NA
"RIDGE",NA,"RIDGE","CARROLL",NA,NA,"MO","1869",TRUE,"1879","6",48604,"Carroll","RIDGE","CARROLL","MO","766418","Civil","Township of Ridge","Carroll","39.4859906","-93.36552","232","761",TRUE,NA
"ROCK PRAIRIE",NA,"ROCK PRAIRIE","DADE",NA,NA,"MO","1843",FALSE,"1881","4",49189,"Dade","ROCK PRAIRIE","DADE","MO","766559","Civil","Township of Rock Prairie","Dade","37.3268494","-93.679474","334","1096",TRUE,NA
"ROCKDALE",NA,"ROCKDALE","CRAWFORD",NA,NA,"PA","1822",TRUE,"1868","5",49233,"Crawford","ROCKDALE","CRAWFORD","PA","1216313","Civil","Township of Rockdale","Crawford","41.8042873","-79.9679574","357","1171",TRUE,NA
"SALINE",NA,"SALINE","RALLS",NA,NA,"MO","1837",TRUE,"1856","6",50683,"Ralls","SALINE","RALLS","MO","767252","Civil","Township of Saline","Ralls","39.6107065","-91.6446232","215","705",TRUE,NA
"SALT RIVER",NA,"SALT RIVER","AUDRAIN",NA,NA,"MO","1839",TRUE,"1860","7",50747,"Audrain","SALT RIVER","AUDRAIN","MO","766246","Civil","Township of Salt River","Audrain","39.2012553","-91.9175885","244","801",TRUE,NA
"SANDY CREEK",NA,"SANDY CREEK","MERCER",NA,NA,"PA","1837",TRUE,"1851","6",50966,"Mercer","SANDY CREEK","MERCER","PA","1216816","Civil","Township of Sandy Creek","Mercer","41.4560683","-80.2223409","404","1325",TRUE,NA
"SANTA ROSA",NA,"SANTA ROSA","SANTA ROSA",NA,NA,"FL","1899",TRUE,"1901","5",51054,"Sant Rosa","SANTA ROSA","SANTA ROSA","FL","306914","Civil","Santa Rosa County","Santa Rosa","30.692904","-87.0184495","41","135",TRUE,NA
